20.19,27.987,32.671,32.987,14.683,12.497,17.553,41.666,14.055,6.7621,31.77,20.696,17.493,18.046,15.708,7.7954,28.618,24.687,23.466,27.503,16.025,15.287,18.338,8.4117,16.484,35.853,10.487,6.2802,45.354,14.496,31.859,20.25
13.147,15.356,17.11,17.974,8.0873,9.5335,8.9765,21.409,11.994,6.3831,15.443,19.269,19.841,17.227,14.935,8.7355,14.415,13.897,18.03,15.92,12.135,9.6982,12.621,6.6476,8.7022,16.2,8.5016,5.4287,14.72,12.559,17.168,16.829
12.849,13.258,13.778,12.501,7.0384,7.2451,9.1434,18.31,11.707,6.5607,15.685,25.101,20.851,18.499,16.778,8.9641,14.405,12.118,12.182,13.997,14.59,9.4257,11.43,6.9408,10.697,14.079,9.4242,6.7197,15.136,17.653,17.867,18.883
10.885,11.45,12.735,12.549,7.793,7.2991,8.7298,18.684,11.287,7.1043,14.643,21.157,21.232,17.086,14.314,11.093,12.362,11.882,12.079,13.999,12.396,9.0429,11.391,7.0072,8.6451,14.279,9.8815,6.974,16.797,16.816,18.873,17.91
15.414,16.565,17.154,17.556,8.8364,9.7135,10.789,21.689,12.964,8.9495,19.228,22.936,25.813,19.601,17.145,14.347,18.684,16.043,19.88,20.171,19.479,13.007,17.958,9.4703,12.33,18.786,9.5441,9.0654,19.743,13.196,21.381,19.251
16.426,16.206,17.14,18.621,10.604,8.2654,11.403,25.361,13.329,9.2016,25.642,26.912,44.345,29.969,23.178,15.709,18.273,15.432,15.015,18.43,18.04,12.83,12.521,7.3313,10.046,18.796,9.9789,7.4399,20.725,17.284,26.325,24.147
12.192,13.046,14.085,11.869,7.1276,7.2897,9.0401,22.269,12.738,7.082,19.289,24.359,21.529,17.683,12.911,7.891,15.213,12.928,11.531,15.716,13.013,9.5537,10.69,6.774,7.6086,15.514,8.2311,5.7313,17.823,13.09,16.523,14.601
17.109,25.836,35.403,30.208,15.912,12.407,15.179,39.895,15.77,6.9174,26.583,27.531,17.972,19.476,17.522,8.5679,23.22,20.361,23.391,26.434,18.362,13.224,20.462,8.2441,12.655,27.011,10.735,7.0841,28.945,15.49,24.548,19.456
17.94,17.84,20.118,16.975,10.403,8.8441,9.013,28.206,15.099,6.8656,20.111,36.481,22.675,20.347,16.195,10.524,21.977,16.618,20.851,22.949,21.141,13.224,17.181,8.0309,13.198,18.866,12.529,8.0653,19.177,23.538,18.375,17.478
22.799,29.973,31.9,24.286,15.336,17.32,11.262,31.328,16.023,7.2522,25.725,33.013,22.385,22.866,23.195,10.928,37.763,34.137,62.779,49.167,26.682,16.274,38.427,9.8693,14.107,28.688,14.858,8.2158,30.447,28.398,29.445,28.832
19.471,26.667,29.513,22.54,17.336,16.532,11.299,31.194,16.532,8.0156,31.912,31.253,22.851,23.878,25.508,13.463,49.688,39.585,66.452,61.228,21.635,14.789,43.122,10.697,14.591,28.546,13.492,8.3241,34.809,18.948,34.726,29.346
11.157,12.591,13.47,12.681,7.3727,6.9397,8.788,19.281,9.591,6.2853,15.249,13.328,23.439,17.06,15.472,10.01,12.376,12.401,12.073,13.886,10.783,8.3091,10.092,5.588,7.5814,13.395,6.9257,5.2282,16.11,8.9665,18.043,16.266
11.346,12.288,12.614,12.36,6.2583,6.4217,9.2006,19.129,10.535,7.144,16.537,13.526,21.087,15.774,14.881,10.32,12.417,12.001,10.271,12.584,11.743,9.3512,9.2901,5.824,9.047,14.807,7.4709,6.2787,16.002,8.8262,17.639,17.022
12.362,14.439,15.406,13.796,6.9726,9.3318,9.63,23.086,9.504,6.7419,16.935,11.934,14.381,14.047,15.048,8.5428,16.85,13.573,15.425,18.151,12.078,9.2467,14.357,7.2675,12.861,17.13,8.8556,6.7377,22.03,10.273,19.897,17.947
18.768,19.069,20.218,23.041,12.189,9.9818,11.158,33.138,13.374,6.8547,21.838,19.927,19.191,18.604,16.017,8.9825,23.407,19.926,19.05,21.432,17.789,11.829,13.752,6.9765,10.221,21.626,9.5788,6.5181,26.824,15.412,23.1,19.137
11.072,12.703,14.138,14.096,8.3433,7.8617,8.7629,26.354,9.6649,5.4932,16.155,15.297,13.931,15.944,13.95,6.2604,16.567,13.758,11.333,15.265,12.696,8.6872,9.7101,5.3905,7.9021,15.884,6.8233,5.1218,21.409,13.061,19.388,17.198
10.096,10.388,11.158,10.883,6.3844,6.9833,7.8334,19.302,9.2615,5.9784,11.921,15.829,12.814,13.451,12.176,6.2939,12.755,11.748,10.186,13.526,13.052,9.8978,10.431,6.3066,11.222,12.687,7.3611,5.6448,13.079,11.596,13.281,14.345
12.76,13.612,14.698,14.722,7.8219,8.5515,12.805,21.306,13.806,9.1128,20.175,14.731,19.035,16.766,15.007,8.5815,15.041,14.718,13.435,15.994,13.887,11.586,12.323,6.316,14.194,17.238,10.213,6.8543,20.785,12.137,21.072,21.034
10.821,11.583,12.039,11.707,6.1447,7.1446,7.4736,18.742,7.9458,5.3612,12.439,13.557,15.248,16.002,14.803,6.5419,12.632,11.936,13.052,14.106,11.403,8.7915,11.751,7.1622,10.267,13.762,6.8768,5.5225,15.349,10.08,17.45,19.144
10.413,11.288,12.143,10.976,6.2807,7.6699,7.1065,19.539,8.4894,5.9438,15.945,13.512,17.582,16.549,14.763,7.5844,12.833,13.453,11.846,15.056,12.041,8.976,11.418,6.3182,8.4423,14.117,6.6921,5.0392,16.77,8.5063,17.176,16.912
12.427,15.345,17.616,16.3,8.9514,8.554,10.035,26.417,8.9264,5.4562,21.552,13.529,14.955,13.527,12.39,6.8861,18.471,15.233,12.71,16.951,11.505,8.4022,11.153,7.2592,8.8717,17.523,5.4397,5.3138,24.593,7.605,19.063,13.997
10.144,11.926,12.075,13.577,6.4371,6.7978,7.1204,18.766,8.1206,5.0007,14.668,11.13,12.68,12.462,9.8625,5.3631,13.655,10.957,10.53,12.712,11.883,7.6713,9.3437,6.7732,7.2769,14.238,6.1277,4.9763,16.119,8.2391,14.602,11.832
11.409,13.191,15.053,17.95,9.0623,9.0072,9.7571,23.299,10.702,6.578,17.788,15.45,14.848,13.135,11.856,7.2287,17.431,14.135,14.596,17.237,14.666,10.295,13.093,7.3873,8.9582,20.706,7.8307,5.8365,19.353,9.5486,17.22,14.729
12.578,14.023,15.655,19.815,8.3268,8.7719,9.1197,20.843,11.751,7.6191,19.87,17.168,20.68,18.457,14.892,8.9195,16.65,14.599,13.422,17.235,15.283,10.658,12.422,7.1298,12.201,15.769,8.8852,6.7344,19.811,10.506,19.182,17.663
14.408,15.592,16.731,18.972,8.9964,9.7584,12.353,21.135,16.2,11.057,24.412,25.381,27.893,20.369,15.751,10.954,18.032,15.707,14.68,18.378,16.648,12.337,14.395,10.37,13.059,17.308,10.421,9.4049,20.066,14.368,21.194,20.27
16.25,21.926,24.016,27.172,14.864,14.79,15.189,40.617,16.64,8.2324,36.413,24.159,27.7,21.737,16.654,10.437,29.581,21.725,16.861,25.288,19.1,12.477,14.727,8.6419,15.345,25.93,9.1977,6.9904,45.527,14.098,32.273,21.051
14.617,19.574,24.307,24.989,15.939,13.455,17.165,52.447,16.044,6.1386,27.644,22.55,18.843,19.359,17.697,8.2841,21.25,24.833,19.676,22.897,18.496,13.994,14.969,6.2929,12.097,34.258,9.3652,5.9117,36.463,13.976,28.253,21.394
12.572,14.132,17.506,20.878,12.635,10.569,11.733,34.554,10.703,6.2128,23.235,15.99,15.46,14.771,13.987,8.0248,19.14,19.085,12.718,20.444,16.623,11.029,13.133,6.324,9.8615,22.81,6.5932,5.7925,29.487,11.408,23.836,17.005
15.141,17.766,18.298,18.373,8.5945,9.1164,10.023,24.286,9.9839,6.314,19.282,13.928,18.446,17.389,16.635,8.1844,16.117,16.13,12.002,15.768,11.776,10.011,11.229,6.7142,10.178,16.856,6.8832,5.5899,23.925,12.178,20.709,17.893
19.769,24.996,30.656,32.357,19.718,19.047,19.267,50.903,16.045,8.2114,35.163,19.697,21.326,22.886,23.27,11.035,31.378,29.017,28.703,38.375,20.899,16.535,23.721,9.064,18.608,33.717,11.883,8.4751,49.18,16.062,38.447,28.445
12.123,14.709,15.847,16.177,10.237,9.5022,11.275,31.998,10.86,5.8517,21.346,15.448,16.414,17.214,14.394,6.5622,18.483,17.537,12.308,16.648,15.012,10.475,11.36,6.0254,10.285,21.336,7.1136,4.9803,23.916,10.839,19.077,16.329
14.245,18.763,22.668,23.63,13.455,12.154,15.573,41.196,12.295,6.5816,28.449,16.993,18.106,19.081,17.78,8.6433,22.958,23.638,15.635,25.423,19.036,15.245,15.72,7.3731,14.494,29.655,7.9577,6.4875,35.721,10.906,27.192,20.203
16.099,18.064,19.853,18.212,9.6161,9.7838,13.619,28.883,14.43,8.4889,26.839,20.789,27.286,19.523,18.136,9.7842,18.81,16.418,14.832,19.427,14.994,11.905,13.379,7.337,11.52,21.195,10.637,6.2097,23.991,12.542,23.608,21.958
15.919,19.28,20.551,20.146,9.8065,11.4,13.243,30.075,12.042,8.0292,29.063,19.089,22.327,19.835,17.601,10.626,24.157,21.093,14.95,22.318,18.749,12.926,14.732,8.3005,12.309,22.548,7.2326,7.1703,32.269,10.328,25.566,20.145
13.925,15.063,15.697,15.625,8.7751,9.0996,8.8176,23.134,11.892,6.3543,16.584,19.211,16.184,15.486,15.203,8.3397,19.207,17.709,20.048,19.689,15.467,10.526,14.972,7.2673,10.266,15.758,9.6675,6.5816,18.647,11.807,19.139,18.864
12.316,13.131,14.301,12.361,9.92,9.3073,11.04,30.205,15.635,8.5053,19.067,27.208,26.474,19.222,18,9.772,15.087,14.268,14.738,18.109,13.764,10.962,13.777,8.0762,10.676,22.224,11.736,7.1572,19.037,25.906,22.275,23.524
18.458,21.55,26.25,24.602,15.61,16.17,11.267,36.649,16.694,8.2216,23.581,32.622,22.655,20.669,21.607,12.671,21.838,20.325,32.117,40.113,18.815,14.913,29.971,10.688,15.011,23.004,12.427,10.006,23.024,21.345,25.177,23.252
16.583,19.532,22.725,21.277,11.841,10.826,13.561,35.248,15.195,7.987,19.865,25.832,18.526,18.725,17.77,9.4105,18.204,16.981,21.242,26.376,17.122,13.427,18.595,8.206,14.493,23.329,11.011,7.6675,22.549,17.346,22.946,20.522
12.332,14.229,16.266,21.381,9.9363,8.9042,9.1709,25.613,12.106,6.0475,18.666,18.927,16.07,14.4,12.711,7.0283,15.629,14.8,14.819,16.907,14.08,9.7764,12.302,6.9079,9.6911,15.283,7.6048,6.2764,19.372,10.997,17.373,13.759
10.678,12.797,15.137,19.325,7.8302,7.4345,8.5659,19.134,8.6912,4.8537,15.068,12.687,12.891,13.912,13.392,5.8328,14.79,11.987,11.642,13.734,13.347,8.8163,10.647,9.0637,7.8572,14.433,5.8413,4.8223,19.036,11.61,17.675,15.933
15.719,19.951,22.328,23.653,11.465,12.073,13.275,29.487,15.648,7.8703,26.59,25.385,21.414,20.562,18.218,9.753,22.727,19.696,22.596,25.352,18.365,12.381,18.502,60.014,12.484,19.45,9.4073,6.9311,27.585,15.474,24.824,20.779
15.852,18.39,20.009,19.245,12.577,10.889,11.118,23.096,15.556,8.0595,26.752,26.529,22.248,19.108,16.983,9.9806,24.799,17.72,22.355,29.113,19.321,12.463,20.03,8.2765,12.081,21.456,11.55,7.3093,24.915,22.32,23.849,20.172
14.455,17.941,19.093,15.973,11.009,11.643,13.636,30.115,13.796,7.0327,22.885,18.838,14.431,15.231,16.229,7.9358,23.132,18.03,20.249,24.448,14.71,10.617,17.337,7.5412,14.086,20.147,9.759,6.4487,26.409,15.779,22.958,19.568
21.317,26.787,30.076,26.52,16.086,13.483,12.969,34.209,15.563,8.6241,26.039,32.159,22.358,22.583,22.152,12.435,25.96,21.796,31.143,33.779,20.59,14.727,25.228,9.1394,14.383,24.817,12.973,10.321,28.323,20.354,26.362,24.069
15.772,15.995,17.149,17.476,11.492,8.8477,9.1562,18.745,10.586,6.9808,15.979,16.343,18.989,15.791,15.774,10.876,15.184,12.481,13.887,14.645,14.261,10.222,11.965,7.0171,11.359,14.983,8.973,7.1895,16.381,14.716,18.425,18.495
17.539,21.328,35.718,31.302,33.923,15.95,14.661,29.94,11.471,6.7864,24.187,20.623,20.915,22.611,24.098,10.394,23.356,19.266,28.685,27.798,17.858,15.133,21.895,8.2948,11.909,22.977,9.1036,6.8933,29.429,17.352,29.745,28.225
40.132,75.353,116.89,98.489,113.08,37.635,54.232,60.306,33.297,10.881,30.921,50.744,27.169,32.94,28.448,10.869,22.249,24.514,23.439,27.577,51.463,73.515,21.722,13.288,23.013,59.326,22.903,9.4719,32.549,33.628,28.858,31.909
18.61,18.474,20.657,24.048,14.27,10.656,11.613,36.849,15.934,7.3924,22.296,28.845,23.359,21.092,19.56,12.154,26.481,23.95,25.115,31.595,25.008,16.676,20.411,7.9659,11.979,25.832,11.656,8.3302,24.2,19.161,25.28,22.921
20.042,24.033,27.599,27.282,17.15,11.644,12.638,36.725,16.997,8.1359,27.789,29.414,32.383,24.6,23.443,14.993,31.386,25.824,32.835,34.75,23.478,15.539,22.477,7.7138,12.031,29.909,14.663,8.0825,29.933,24.559,30.878,26.809
16.941,19.974,22.689,22.814,13.676,13.089,12.915,33.508,14.945,7.8765,28.282,23.494,22.272,20.42,16.803,9.8354,25.255,24.384,22.139,27.013,18.296,13.256,17.772,7.9806,14.955,24.121,10.338,7.2647,30.001,15.869,23.978,19.68
11.597,13.72,14.992,13.932,7.2911,7.5718,7.5923,19.124,7.9361,5.5844,16.719,15.66,12.767,12.941,12.695,6.9947,16.286,12.01,13.352,16.472,11.548,7.5817,11.174,6.455,8.8061,13.988,7.511,5.8461,20.577,11.134,19.142,16.676
14.884,17.919,19.896,18.098,10.64,11.512,12.354,28.355,13.705,6.9239,25.821,19.252,17.984,15.405,16.202,10.522,24.291,19.824,19.517,24.727,16.109,10.812,16.072,7.3978,12.704,20.512,8.9946,7.0833,31.585,13.499,26.951,22.672
16.689,22.125,28.723,28.543,21.451,16.414,18.958,42.777,14.752,6.4129,35.719,19.62,20.705,19.181,16.917,9.1908,26.347,28.869,20.347,27.296,21.593,18.019,18.224,7.3169,15.153,29.62,9.0788,6.2882,42.787,12.457,29.98,20.716
11.332,11.974,13.205,13.416,7.6634,6.6143,7.9748,16.95,9.741,6.7109,13.412,19.231,19.444,17.872,15.779,10.069,13.707,11.556,12.263,14.2,13.713,9.1934,11.415,7.247,7.5785,14.042,8.9574,6.6979,15.196,14.605,19.607,20.719
11.9,13.976,13.623,11.818,7.0196,6.9293,8.0697,16.298,10.892,5.911,15.056,18.192,16.971,18.307,15.679,7.5661,15.701,14.542,15.562,18.914,13.773,9.9265,12.768,5.9286,7.8867,12.326,8.1717,5.2249,14.597,10.916,16.758,17.414
10.935,12.558,12.723,12.386,8.556,7.7774,9.2733,13.77,12.83,8.025,18.215,19.386,18.636,17.063,14.269,7.7351,19.896,17.924,24.289,24.888,13.111,10.232,18.656,8.4664,8.6718,14.265,9.7467,5.8841,15.573,13.213,16.91,17.409
13.656,16.455,23.773,18.097,12.651,10.444,11.102,16.32,12.045,7.9452,18.934,17.944,22.464,17.568,15.236,9.6326,14.633,13.156,13.725,15.933,15.524,11.425,11.022,6.5077,6.9015,14.651,8.8211,5.2275,14.916,13.361,18.649,18.08
11.57,13.816,14.619,16.177,6.9755,7.3487,9.0071,17.815,9.8528,6.3324,14.665,15.601,15.083,13.37,13.218,7.5766,13.877,11.213,11.94,14.43,11.845,8.5914,10.425,6.0883,9.2555,14.382,8.0194,5.3146,17.629,11.175,17.93,15.905
13.824,15.816,17.571,20.718,9.2505,8.9345,9.8578,24.45,9.4258,5.6127,17.986,15.285,14.33,15.249,14.958,8.0868,16.758,13.929,13.243,16.678,12.415,9.2929,11.171,6.362,9.5547,16.189,6.7052,5.9686,24.302,10.002,20.958,16.959
13.673,13.728,14.529,17.991,7.9912,7.7258,9.1641,23.889,10.137,6.0612,15.5,16.472,15.815,16.987,14.087,7.5711,15.124,14.11,13.325,15.268,14.484,9.9028,11.175,6.8968,8.6082,16.228,7.8733,6.1494,18.676,11.045,17.248,15.284
12.331,12.922,13.766,16.141,9.7799,9.2138,10.586,24.979,9.8795,6.1767,18.356,14.516,16.051,15.367,12.418,7.982,17.291,16.537,12.684,17.957,14.731,9.3572,10.989,6.5381,10.141,15.692,7.224,5.323,22.718,9.1164,18.394,14.054
11.365,13.713,16.524,18.879,10.407,10.058,11.586,30.237,11.066,6.8455,18.434,14.584,12.535,13.012,11.981,6.92,16.626,15.621,13.135,16.867,15.582,11.531,11.539,8.0641,13.278,19.66,8.8962,6.7038,22.783,10.257,17.45,13.455
16.038,19.525,21.312,18.728,10.395,10.644,11.273,24.143,12.194,8.3063,24.793,18.81,26.124,22.786,20.233,11.367,19.576,17.188,18.85,24.116,15.391,12.342,16.239,7.2961,11.259,20.776,9.4588,6.1209,25.481,14.071,25.349,23.406
14.133,16.194,17.17,17.542,7.5974,9.3964,10.443,21.885,11.688,8.477,17.798,17.674,17.35,16.707,13.91,8.7966,17.766,15.869,18.946,17.803,12.698,9.2673,14.191,8.612,11.335,13.642,8.8517,7.0774,18.354,10.312,17.231,15.702
18.13,21.147,23.287,22.878,12.228,13.009,10.476,28.924,13.272,7.6613,23.474,20.246,19.015,19.763,19.979,10.241,26.308,21.348,26.481,32.495,17.688,13.094,21.725,9.3178,14.146,19.49,11.101,9.241,27.34,12.74,25.683,22.17
21.631,29.944,30.277,25.065,20.995,15.71,13.852,33.309,18.082,9.996,33.961,31.398,24.995,26.985,23.203,11.587,39.778,31.52,52.432,47.019,20.909,17.553,32.044,9.3771,17.41,35.917,14.248,7.54,30.906,17.3,28.191,25.5
16.823,23.024,29.407,27.497,27.231,13.663,11.856,25.85,13.075,7.6842,25.803,30.022,25.137,26.401,25.83,11.725,36.197,28.38,50.067,48.117,22.432,20.105,32.406,8.9987,15.419,52.308,23.69,7.7079,28.048,21.008,30.685,28.165
10.313,11.639,13.968,15.501,16.757,7.1172,8.5007,20.237,8.1954,4.7325,13.611,14.733,10.63,11.665,10.661,5.865,14.086,10.892,10.838,13.354,12.751,12.955,10.489,6.2392,12.665,39.027,17.055,4.846,19.22,14.273,15.586,12.772
13.083,14.712,17.131,14.397,9.207,9.3088,10.23,22.387,12.122,7.8071,19.138,18.692,23.252,18.4,17.167,11.585,19.053,15.569,17.183,23.487,17.613,13.019,16.565,8.633,13.494,18.92,11.835,8.7339,21.726,13.665,23.517,20.648
14.09,13.681,14.281,16.987,9.7303,7.8228,9.2976,21.272,9.4778,6.54,14.691,13.852,15.09,15.172,15.878,9.2499,14.529,12.584,15.206,17.45,12.815,9.891,13.966,7.599,9.9563,16.375,9.2081,7.6174,18.981,11.44,20.302,20.049
11.494,14.341,16.19,15.914,9.283,10.22,11.63,26.375,11.07,6.5419,19.99,14.307,19.051,16.683,14.697,9.0372,17.4,21.295,14.417,18.779,14.335,12.085,12.783,6.485,13.574,20.154,7.5582,6.2308,24.586,9.3376,19.362,16.918
10.825,12.548,14.412,15.582,8.1963,8.2129,9.6052,25.41,9.364,4.9579,18.565,13.929,14.063,14.225,13.839,6.6461,16.673,16.744,13.526,18.284,10.931,9.058,13.006,7.6896,9.5893,16.493,5.5834,6.0716,22.52,8.2688,18.63,16.659
12.899,15.505,17.423,15.802,8.7615,9.0154,10.157,24.723,10.606,5.0463,18.526,15.31,17.019,15.804,16.153,7.531,16.623,16.103,15.492,18.34,12.206,10.266,13.043,6.3247,11.833,16.88,7.5775,5.5563,22.535,8.5622,19.732,18.147
